file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last
JD28689,JD,Library,LongParameterList,0,2013-09-11 20:12:17,2015-03-01 20:09:24,1,1
JD175151,JD,Business,LongParameterList,1,2018-10-03 09:23:24,2019-01-08 10:49:04,0,0
JD175400,JD,Business,LongParameterList,0,2019-03-22 10:30:08,2019-10-08 14:14:50,0,1
JD175148,JD,Business,LongParameterList,1,2018-10-03 09:23:24,2019-01-08 10:49:04,0,0
JD46591,JD,Business,LongParameterList,1,2015-08-11 15:04:21,2016-03-03 16:58:50,0,0
JD46350,JD,Business,LongParameterList,0,2015-08-11 15:04:21,2019-02-08 14:56:37,0,1
JD46276,JD,Business,LongParameterList,1,2015-08-11 15:04:21,2016-03-03 16:58:50,0,0
JD48034,JD,Business,LongParameterList,1,2015-08-11 15:04:21,2016-03-03 16:58:50,1,0
JD51834,JD,Library,LongParameterList,1,2015-05-13 14:45:19,2019-08-22 09:03:36,1,0
JD23,JD,Library,LongParameterList,0,2017-12-28 19:07:08,2019-08-16 08:45:03,1,1
JD87324,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87320,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87000,JD,Library,LongParameterList,0,2011-11-20 20:43:07,2019-08-06 01:57:57,1,1
JD87223,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87232,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87229,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87228,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87225,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87006,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87004,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87002,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87008,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD87056,JD,Library,LongParameterList,0,2012-12-12 09:35:07,2019-08-06 01:57:57,1,1
JD101616,JD,Library,LongParameterList,1,2013-04-20 01:04:17,2014-05-10 02:42:16,1,0
JD63888,JD,Library,LongParameterList,0,2017-06-03 14:06:27,2019-10-02 17:04:12,1,1
JD111829,JD,Library,LongParameterList,0,2017-03-02 15:40:49,2019-10-10 15:23:51,1,1
JD88708,JD,Library,LongParameterList,0,2010-06-04 11:34:07,2010-08-09 14:28:03,1,1
JD142214,JD,Library,LongParameterList,0,2014-04-25 23:41:14,2018-03-29 13:48:57,1,1
JD173878,JD,Library,LongParameterList,0,2005-04-13 19:27:17,2019-10-06 12:36:41,1,1
JD174329,JD,Library,LongParameterList,0,2014-03-09 02:50:37,2019-10-06 12:36:41,1,1
JD101633,JD,Library,LongParameterList,0,2016-08-29 18:27:14,2016-12-27 21:20:24,0,1
JD14055,JD,Library,LongParameterList,0,2012-07-31 15:27:59,2019-10-09 22:00:51,1,1
JD8849,JD,Library,LongParameterList,0,2012-07-31 15:27:59,2019-10-09 22:00:51,0,1
JD20232,JD,Library,LongParameterList,0,2015-02-27 17:24:45,2019-10-09 22:00:51,1,1
JD28803,JD,Library,LongParameterList,0,2016-04-11 21:33:59,2019-10-09 22:00:51,1,1
JD138169,JD,Library,LongParameterList,0,2015-07-15 16:39:34,2019-09-27 08:15:12,1,1
JD9507,JD,Library,LongParameterList,0,2010-06-17 15:21:20,2012-07-31 15:27:59,1,1
JD9505,JD,Library,LongParameterList,0,2010-06-17 15:21:20,2013-10-17 15:01:13,1,1
JD98829,JD,Library,LongParameterList,0,2015-07-19 12:25:28,2017-01-08 10:03:00,1,1
JD99221,JD,Library,LongParameterList,0,2018-12-23 21:40:04,2019-10-09 07:26:19,1,1
JD5075,JD,Library,LongParameterList,0,2011-12-19 11:50:36,2013-01-20 12:23:35,1,1
JD4902,JD,Library,LongParameterList,0,2011-12-19 11:50:36,2017-12-01 08:47:15,1,1
JD5253,JD,Library,LongParameterList,0,2011-12-19 11:50:36,2013-01-20 12:23:35,1,1
JD4424,JD,Library,LongParameterList,0,2011-12-19 11:50:36,2017-12-01 08:47:15,1,1
JD4421,JD,Library,LongParameterList,0,2011-12-19 11:50:36,2017-12-01 08:47:15,1,1
JD4418,JD,Library,LongParameterList,0,2011-12-19 11:50:36,2017-12-01 08:47:15,1,1
JD80376,JD,Library,LongParameterList,1,2016-09-27 10:11:58,2019-10-02 19:51:41,1,0
JD166733,JD,Library,LongParameterList,0,2009-04-17 15:13:44,2012-05-06 21:20:51,1,1
JD167060,JD,Library,LongParameterList,0,2012-05-06 21:20:51,2019-10-03 15:14:09,1,1
JD167062,JD,Library,LongParameterList,0,2012-05-06 21:20:51,2019-10-03 15:14:09,1,1
JD1338,JD,Library,LongParameterList,1,2016-04-11 13:29:10,2016-06-15 09:29:39,0,0
JD2008,JD,Library,LongParameterList,1,2016-06-15 09:29:39,2016-11-21 06:13:24,1,0
JD175971,JD,Library,LongParameterList,0,2005-11-28 12:35:15,2018-07-02 16:09:49,1,1
JD176080,JD,Library,LongParameterList,1,2006-12-09 21:42:01,2018-07-02 16:09:49,0,0
JD176073,JD,Library,LongParameterList,0,2006-12-09 21:42:01,2018-07-02 16:09:49,0,1
JD814,JD,Library,LongParameterList,1,2016-01-04 17:18:13,2016-11-21 06:13:24,0,0
JD44557,JD,Library,LongParameterList,0,2016-02-12 18:19:51,2016-04-22 17:49:53,1,1
JD181302,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181289,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181293,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD184217,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184219,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0
JD184223,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,0,0
JD184226,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184242,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184245,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184246,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184252,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184253,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184254,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184257,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,0,0
JD184258,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0
JD184259,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184260,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD184261,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD185270,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1
JD184241,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184233,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184218,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184229,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184227,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184288,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184284,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184282,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184280,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184269,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184275,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184263,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184255,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD184271,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2008-09-14 00:10:59,1,1
JD185374,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185367,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185365,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185359,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185357,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185405,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185419,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,0
JD185395,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185396,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185171,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1
JD185254,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185243,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185175,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185174,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD185172,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1
JD73169,JD,Utility,LongParameterList,0,2008-09-02 21:20:24,2016-04-25 19:30:26,1,1
JD185449,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,0
JD107852,JD,Library,LongParameterList,0,2015-06-23 23:53:14,2016-06-28 23:41:56,1,1
JD37224,JD,Library,LongParameterList,0,2014-03-18 21:17:56,2014-06-27 11:19:15,1,1
JD180584,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD185092,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1
JD185087,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1
JD185088,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1
JD185091,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1
JD181015,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181012,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181000,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180990,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1
JD180825,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180823,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180816,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180836,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180846,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180845,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180780,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180764,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180763,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180762,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180759,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180802,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180794,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180791,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180788,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180758,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180963,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180943,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180950,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180915,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180880,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180873,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180869,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180902,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181199,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181204,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181207,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181183,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181214,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181241,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181246,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181254,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181258,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181230,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181237,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181166,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181061,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181091,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,1
JD181057,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181021,JD,Business,LongParameterList,1,2009-02-11 16:43:38,2009-05-27 22:05:20,0,0
JD181029,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1
JD181101,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181140,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181150,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181154,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181155,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181159,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181163,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181138,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181108,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181119,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181121,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180554,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180576,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180578,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180582,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180585,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1
JD180572,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1
JD180556,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180558,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180560,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180563,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180567,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180568,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180588,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180615,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1
JD180617,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1
JD180619,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180592,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180597,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180600,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180551,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180552,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180540,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1
JD180539,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180531,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1
JD180532,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180536,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180710,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180713,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180705,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180694,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180697,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180701,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180703,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180723,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180741,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180744,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180747,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180750,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180728,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180639,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180649,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180651,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180625,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180627,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180628,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180634,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180668,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180671,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180673,JD,Business,LongParameterList,1,2007-06-12 10:09:58,2007-11-04 19:42:00,0,0
JD180676,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1
JD180678,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180665,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD180657,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD180661,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD183475,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD183448,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD183496,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD183493,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD183495,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD183435,JD,Business,LongParameterList,1,2007-06-12 10:09:58,2007-11-04 19:42:00,1,0
JD181384,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181290,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181286,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181284,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181388,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0
JD181386,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181309,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2008-09-14 00:10:59,1,1
JD181295,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181389,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181394,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181695,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD182568,JD,Business,LongParameterList,0,2007-03-04 22:00:21,2015-03-02 02:21:29,1,0
JD182567,JD,Business,LongParameterList,1,2007-03-04 22:00:21,2007-11-04 19:42:00,1,0
JD181761,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0
JD182574,JD,Business,LongParameterList,0,2007-03-04 22:00:21,2015-03-02 02:21:29,1,0
JD182658,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2008-02-13 07:13:18,1,1
JD183432,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0
JD183433,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0
JD181275,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181753,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181696,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0
JD181746,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0
JD181745,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0
JD185242,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1
JD185241,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2015-03-02 02:21:29,1,0
JD181233,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2007-03-04 22:00:21,1,1
JD186197,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0
JD186102,JD,Business,LongParameterList,0,2009-05-27 22:05:20,2015-03-02 02:21:29,1,0
JD186662,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,0
JD186661,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,1
JD186284,JD,Business,LongParameterList,0,2009-12-08 00:14:26,2015-03-02 02:21:29,1,0
JD186245,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0
JD186243,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0
JD186240,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0
JD186236,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0
JD186248,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,1
JD186494,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,0
JD186350,JD,Business,LongParameterList,0,2011-01-20 15:34:31,2015-03-02 02:21:29,1,0
JD186343,JD,Business,LongParameterList,0,2011-01-20 15:34:31,2015-03-02 02:21:29,1,0
JD185262,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,0
JD181760,JD,Business,LongParameterList,0,2009-05-27 22:05:20,2015-03-02 02:21:29,1,0
JD180709,JD,Business,LongParameterList,0,2017-06-13 17:46:09,2019-10-09 07:08:31,1,1
JD186118,JD,Business,LongParameterList,0,2009-05-27 22:05:20,2009-09-12 00:26:52,1,1
JD42521,JD,Library,LongParameterList,0,2014-08-18 13:57:06,2015-06-12 07:57:24,1,1
JD182576,JD,Business,LongParameterList,1,2007-03-04 22:00:21,2007-11-04 19:42:00,1,0
JD184835,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0
JD185815,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0
JD185819,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0
JD185823,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0
