file_id,projectGroup,category,smellType,status,tInit,tFinal,first,last,T,days,DBsmell
JD185395,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185396,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185171,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1,66 days 03:23:40.000000000,66,False
JD185254,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185243,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185175,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185174,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD185172,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,1,153 days 06:22:23.000000000,153,False
JD73169,JD,Utility,LongParameterList,0,2008-09-02 21:20:24,2016-04-25 19:30:26,1,1,2791 days 22:10:02.000000000,2791,False
JD185449,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-12-10 03:09:42,1,0,153 days 06:22:23.000000000,153,False
JD107852,JD,Library,LongParameterList,0,2015-06-23 23:53:14,2016-06-28 23:41:56,1,1,370 days 23:48:42.000000000,370,False
JD37224,JD,Library,LongParameterList,0,2014-03-18 21:17:56,2014-06-27 11:19:15,1,1,100 days 14:01:19.000000000,100,False
JD180584,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD185092,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1,2103 days 05:53:15.000000000,2103,False
JD185087,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1,2103 days 05:53:15.000000000,2103,False
JD185088,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1,2103 days 05:53:15.000000000,2103,False
JD185091,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2014-04-13 02:40:34,1,1,2103 days 05:53:15.000000000,2103,False
JD181015,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181012,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181000,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180990,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD180825,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180823,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180816,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180836,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180846,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180845,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180780,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180764,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180763,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180762,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180759,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180802,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180794,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180791,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180788,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180758,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180963,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180943,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180950,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180915,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180880,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180873,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180869,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180902,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181199,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181204,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181207,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181183,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181214,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181241,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181246,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181254,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181258,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181230,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181237,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181166,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181061,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181091,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,1,2975 days 18:44:28.000000000,2975,False
JD181057,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181021,JD,Business,LongParameterList,1,2009-02-11 16:43:38,2009-05-27 22:05:20,0,0,105 days 05:21:42.000000000,105,False
JD181029,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD181101,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181140,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181150,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181154,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181155,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181159,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181163,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181138,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181108,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181119,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181121,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180554,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180576,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180578,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180582,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180585,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180572,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD180556,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180558,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180560,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180563,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180567,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180568,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180588,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180615,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-02-11 16:43:38,1,1,766 days 09:06:37.000000000,766,False
JD180617,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180619,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180592,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180597,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180600,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180551,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180552,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180540,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180539,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180531,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-12-08 00:14:26,1,1,1065 days 16:37:25.000000000,1065,False
JD180532,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180536,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180710,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180713,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180705,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180694,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180697,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180701,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180703,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180723,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180741,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180744,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180747,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180750,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180728,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180639,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180649,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180651,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180625,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180627,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180628,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180634,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180668,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180671,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180673,JD,Business,LongParameterList,1,2007-06-12 10:09:58,2007-11-04 19:42:00,0,0,145 days 09:32:02.000000000,145,False
JD180676,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2009-05-27 22:05:20,1,1,871 days 14:28:19.000000000,871,False
JD180678,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180665,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD180657,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD180661,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD183475,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0,2674 days 06:39:29.000000000,2674,False
JD183448,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0,2674 days 06:39:29.000000000,2674,False
JD183496,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0,2674 days 06:39:29.000000000,2674,False
JD183493,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0,2674 days 06:39:29.000000000,2674,False
JD183495,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0,2674 days 06:39:29.000000000,2674,False
JD183435,JD,Business,LongParameterList,1,2007-06-12 10:09:58,2007-11-04 19:42:00,1,0,145 days 09:32:02.000000000,145,False
JD181384,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181290,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181286,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181284,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181388,JD,Business,LongParameterList,1,2007-01-07 07:37:01,2007-11-04 19:42:00,1,0,301 days 12:04:59.000000000,301,False
JD181386,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181309,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2008-09-14 00:10:59,1,1,615 days 16:33:58.000000000,615,False
JD181295,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181389,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181394,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181695,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD182568,JD,Business,LongParameterList,0,2007-03-04 22:00:21,2015-03-02 02:21:29,1,0,2919 days 04:21:08.000000000,2919,False
JD182567,JD,Business,LongParameterList,1,2007-03-04 22:00:21,2007-11-04 19:42:00,1,0,244 days 21:41:39.000000000,244,False
JD181761,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0,2819 days 16:11:31.000000000,2819,False
JD182574,JD,Business,LongParameterList,0,2007-03-04 22:00:21,2015-03-02 02:21:29,1,0,2919 days 04:21:08.000000000,2919,False
JD182658,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2008-02-13 07:13:18,1,1,245 days 21:03:20.000000000,245,False
JD183432,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0,2819 days 16:11:31.000000000,2819,False
JD183433,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0,2819 days 16:11:31.000000000,2819,False
JD181275,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181753,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181696,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2015-03-02 02:21:29,1,0,2975 days 18:44:28.000000000,2975,False
JD181746,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0,2819 days 16:11:31.000000000,2819,False
JD181745,JD,Business,LongParameterList,0,2007-06-12 10:09:58,2015-03-02 02:21:29,1,0,2819 days 16:11:31.000000000,2819,False
JD185242,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2008-09-14 00:10:59,1,1,66 days 03:23:40.000000000,66,False
JD185241,JD,Business,LongParameterList,0,2008-07-09 20:47:19,2015-03-02 02:21:29,1,0,2426 days 05:34:10.000000000,2426,False
JD181233,JD,Business,LongParameterList,0,2007-01-07 07:37:01,2007-03-04 22:00:21,1,1,56 days 14:23:20.000000000,56,False
JD186197,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0,1997 days 01:54:37.000000000,1997,False
JD186102,JD,Business,LongParameterList,0,2009-05-27 22:05:20,2015-03-02 02:21:29,1,0,2104 days 04:16:09.000000000,2104,False
JD186662,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,0,356 days 07:49:03.000000000,356,False
JD186661,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,1,356 days 07:49:03.000000000,356,False
JD186284,JD,Business,LongParameterList,0,2009-12-08 00:14:26,2015-03-02 02:21:29,1,0,1910 days 02:07:03.000000000,1910,False
JD186245,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0,1997 days 01:54:37.000000000,1997,False
JD186243,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0,1997 days 01:54:37.000000000,1997,False
JD186240,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0,1997 days 01:54:37.000000000,1997,False
JD186236,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,0,1997 days 01:54:37.000000000,1997,False
JD186248,JD,Business,LongParameterList,0,2009-09-12 00:26:52,2015-03-02 02:21:29,1,1,1997 days 01:54:37.000000000,1997,False
JD186494,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,0,356 days 07:49:03.000000000,356,False
JD186350,JD,Business,LongParameterList,0,2011-01-20 15:34:31,2015-03-02 02:21:29,1,0,1501 days 10:46:58.000000000,1501,False
JD186343,JD,Business,LongParameterList,0,2011-01-20 15:34:31,2015-03-02 02:21:29,1,0,1501 days 10:46:58.000000000,1501,False
JD185262,JD,Business,LongParameterList,0,2014-03-10 18:32:26,2015-03-02 02:21:29,1,0,356 days 07:49:03.000000000,356,False
JD181760,JD,Business,LongParameterList,0,2009-05-27 22:05:20,2015-03-02 02:21:29,1,0,2104 days 04:16:09.000000000,2104,False
JD180709,JD,Business,LongParameterList,0,2017-06-13 17:46:09,2019-10-09 07:08:31,1,1,847 days 13:22:22.000000000,847,False
JD186118,JD,Business,LongParameterList,0,2009-05-27 22:05:20,2009-09-12 00:26:52,1,1,107 days 02:21:32.000000000,107,False
JD42521,JD,Library,LongParameterList,0,2014-08-18 13:57:06,2015-06-12 07:57:24,1,1,297 days 18:00:18.000000000,297,False
JD182576,JD,Business,LongParameterList,1,2007-03-04 22:00:21,2007-11-04 19:42:00,1,0,244 days 21:41:39.000000000,244,False
JD184835,JD,Business,LongParameterList,0,2007-11-04 19:42:00,2015-03-02 02:21:29,1,0,2674 days 06:39:29.000000000,2674,False
JD185815,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185819,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185823,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185825,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185826,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185851,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185842,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185848,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185838,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185827,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185828,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185829,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185832,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185849,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185906,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185841,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD185820,JD,Business,LongParameterList,0,2008-12-10 03:09:42,2015-03-02 02:21:29,1,0,2272 days 23:11:47.000000000,2272,False
JD1145,JD,Library,LongParameterList,1,2016-04-11 13:29:10,2016-11-21 06:13:24,0,0,223 days 16:44:14.000000000,223,False
JD35921,JD,Library,LongParameterList,0,2014-07-24 20:10:55,2014-09-24 18:31:26,0,1,61 days 22:20:31.000000000,61,False
JD190359,JD,Business,LongParameterList,0,2016-04-20 16:26:14,2016-08-24 08:58:23,1,1,125 days 16:32:09.000000000,125,False
JD127091,JD,Library,LongParameterList,0,2010-02-10 12:19:56,2013-09-09 10:12:56,1,1,1306 days 21:53:00.000000000,1306,False
JD149983,JD,Library,LongParameterList,1,2014-10-28 09:17:56,2016-12-02 08:56:34,1,0,765 days 23:38:38.000000000,765,False
